Qu1,Qu2,ID1,ID2,d_beh,Type,d_arc,rank_beh,rank_arc,rank_gap
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,32218,32221,0.3478102455731254,Real-Symmetric,1.309883052257491,1498,863,635
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",32218,32222,0.32275132275132273,Real-Symmetric,1.3065458357640036,1053,842,211
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,32218,32223,0.323050767328533,Real-Symmetric,1.4049578870811483,1056,1558,502
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,32218,32224,0.3511549262350196,Real-Symmetric,1.4235270849099613,1554,1710,156
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",32218,32225,0.3622090226120425,Real-Symmetric,1.2855058838459867,1721,720,1001
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the federal government raise the requirements for the gymnasiale matura?,32218,32226,0.3714272211720227,Real-Symmetric,1.361845047854202,1880,1228,652
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",32218,32227,0.23923790278930465,Real-Symmetric,1.1487540266289384,140,164,24
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32218,32228,0.35359206366510415,Real-Symmetric,1.1468325305421365,1591,155,1436
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,32218,32229,0.32893554906804406,Real-Symmetric,1.3050995075369325,1153,827,326
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,32218,32230,0.29615023474178404,Real-Symmetric,1.1796756719576214,638,245,393
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32218,32231,0.2882745832283153,Real-Symmetric,1.1529879796836424,544,173,371
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should cannabis use be legalized? [BePart question],32218,32232,0.32327162963232353,Real-Symmetric,1.3585400720291563,1066,1202,136
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,32218,32233,0.33737078902357404,Real-Symmetric,1.4918441452705564,1318,2224,906
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should a third official gender be introduced alongside ""female"" and ""male""?",32218,32234,0.3390721042364459,Real-Symmetric,1.133630206366672,1356,127,1229
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,32218,32235,0.2641892872695602,Real-Symmetric,1.2613547015031248,299,588,289
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Do you support tax cuts at the federal level over the next four years?,32218,32236,0.37563956793632747,Real-Symmetric,1.3906027815118744,1962,1443,519
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should married couples be taxed separately (individual taxation)? [BePart question],32218,32237,0.3144410523141866,Real-Symmetric,1.4557486708170844,914,1969,1055
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32218,32238,0.3070793521968495,Real-Symmetric,1.2415785879771453,787,478,309
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,32218,32239,0.35527291894424484,Real-Symmetric,1.3053127965917573,1612,829,783
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32218,32240,0.26931411853938675,Real-Symmetric,1.1698384754669104,339,209,130
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",32218,32241,0.28470349159430997,Real-Symmetric,1.317750169516982,487,910,423
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,32218,32242,0.4528515071431307,Real-Symmetric,1.4303574518719642,2756,1763,993
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",32218,32243,0.4023692656220502,Real-Symmetric,1.415863062391996,2382,1641,741
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Are you in favor of stricter controls on equal pay for women and men?,32218,32244,0.25207322372709495,Real-Symmetric,1.1324431527200833,208,124,84
