ID1,ID2,Qu1,Qu2,correlation,abs_correlation
32239,32279,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",-0.20070519374615567,0.20070519374615567
32258,32265,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,Should the Swiss Armed Forces expand their cooperation with NATO?,0.2005021612160017,0.2005021612160017
32269,32286,Are you in favor of closer relations with the European Union (EU)?,"Should the federal government spend more or less in the area of ""Public security""?",-0.20044811708733715,0.20044811708733715
32214,32278,"Do you support an increase in the retirement age (e.g., to 67)?","What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.20032116983853088,0.20032116983853088
32239,32254,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,0.20024554938511044,0.20024554938511044
32272,32282,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"Should the federal government spend more or less in the area of ""Education and research""?",-0.200056378204328,0.200056378204328
32241,32264,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?","Are you in favor of expanding the army's target number of soldiers to at least 120,000?",-0.19991291603547806,0.19991291603547806
32217,32243,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",0.19966372853410305,0.19966372853410305
32260,32272,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,-0.19934886170439448,0.19934886170439448
32236,32262,Do you support tax cuts at the federal level over the next four years?,Are you in favour of lowering the voting age to 16?,-0.1990417784700216,0.1990417784700216
32227,32277,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?","What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",-0.19870995102307148,0.19870995102307148
32230,32251,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,-0.19837564678614478,0.19837564678614478
32263,32272,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,0.19815175337465785,0.19815175337465785
