Qu1,Qu2,ID1,ID2,Distance,Type
"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?","Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",32243,32257,0.5610046644033906,Real-Symmetric
"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",32222,32261,0.5611147247277828,Real-Symmetric
Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],Are you in favor of closer relations with the European Union (EU)?,32256,32269,0.5611529645743429,Real-Symmetric
Should cannabis use be legalized? [BePart question],"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",32232,32266,0.5611938570824263,Real-Symmetric
"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],32247,32256,0.5612293302472356,Real-Symmetric
Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],"Should the federal government spend more or less in the area of ""Agriculture""?",32255,32283,0.5612405877290533,Real-Symmetric
Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"Should the federal government spend more or less in the area of ""Development assistance""?",32259,32288,0.5612624648309386,Real-Symmetric
"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32217,32228,0.5612632082126241,Real-Symmetric
Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,32242,32258,0.561304092689163,Real-Symmetric
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,32228,32242,0.5613864897539803,Real-Symmetric
Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",32248,32274,0.5613864897539803,Real-Symmetric
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",32229,32243,0.5614499782112804,Real-Symmetric
Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32230,32271,0.5614598511891794,Real-Symmetric
"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",32217,32260,0.5615904129554946,Real-Symmetric
